Epoch end timestamp,Packets processed this epoch,Total packets processed
1723438810, 1506490, 1506490
Flow key,Count
1723439160, 1495153, 53023332
Flow key,Count
("", "202.21.43.188", 0, 0, 0, 0, 0),3896
("", "203.193.121.80", 0, 0, 0, 0, 0),542
("", "150.124.181.229", 0, 0, 0, 0, 0),539
("", "150.124.156.14", 0, 0, 0, 0, 0),483
("", "203.193.115.144", 0, 0, 0, 0, 0),483
("", "131.98.137.48", 0, 0, 0, 0, 0),295
("", "202.215.83.244", 0, 0, 0, 0, 0),187
("", "202.215.76.58", 0, 0, 0, 0, 0),186
("", "43.22.102.20", 0, 0, 0, 0, 0),120
("", "131.99.80.24", 0, 0, 0, 0, 0),112
Epoch end timestamp,Packets processed this epoch,Total packets processed
1723439170, 1493755, 54517087
Flow key,Count
("", "202.21.43.188", 0, 0, 0, 0, 0),4586
("", "150.124.181.229", 0, 0, 0, 0, 0),562
("", "203.193.121.80", 0, 0, 0, 0, 0),498
("", "203.193.115.144", 0, 0, 0, 0, 0),459
("", "131.98.137.48", 0, 0, 0, 0, 0),259
("", "202.215.83.244", 0, 0, 0, 0, 0),187
("", "202.215.76.58", 0, 0, 0, 0, 0),164
("", "131.99.80.24", 0, 0, 0, 0, 0),127
("", "150.124.244.56", 0, 0, 0, 0, 0),106
Epoch end timestamp,Packets processed this epoch,Total packets processed
1723439180, 1378406, 55895493
Flow key,Count
("", "202.21.43.188", 0, 0, 0, 0, 0),4303
("", "150.124.156.14", 0, 0, 0, 0, 0),601
("", "203.193.121.80", 0, 0, 0, 0, 0),466
("", "150.124.181.229", 0, 0, 0, 0, 0),420
("", "203.193.115.144", 0, 0, 0, 0, 0),419
("", "131.98.137.48", 0, 0, 0, 0, 0),250
("", "202.215.83.244", 0, 0, 0, 0, 0),171
("", "131.99.80.24", 0, 0, 0, 0, 0),157
("", "202.215.76.58", 0, 0, 0, 0, 0),125
Epoch end timestamp,Packets processed this epoch,Total packets processed
1723439190, 1454297, 57349790
Flow key,Count
("", "202.21.43.188", 0, 0, 0, 0, 0),3776
("", "203.193.121.80", 0, 0, 0, 0, 0),519
("", "150.124.181.229", 0, 0, 0, 0, 0),509
("", "203.193.115.144", 0, 0, 0, 0, 0),448
("", "131.98.137.48", 0, 0, 0, 0, 0),301
("", "31.242.205.205", 0, 0, 0, 0, 0),292
("", "202.215.83.244", 0, 0, 0, 0, 0),117
("", "131.99.80.24", 0, 0, 0, 0, 0),104
Epoch end timestamp,Packets processed this epoch,Total packets processed
1723439200, 1479168, 58828958
Flow key,Count
("", "202.21.43.188", 0, 0, 0, 0, 0),4275
("", "150.124.156.14", 0, 0, 0, 0, 0),578
("", "203.193.121.80", 0, 0, 0, 0, 0),555
("", "150.124.181.229", 0, 0, 0, 0, 0),549
("", "203.193.115.144", 0, 0, 0, 0, 0),501
("", "131.98.137.48", 0, 0, 0, 0, 0),272
("", "202.215.83.244", 0, 0, 0, 0, 0),139
("", "202.215.76.58", 0, 0, 0, 0, 0),119
("", "131.99.80.24", 0, 0, 0, 0, 0),115
Epoch end timestamp,Packets processed this epoch,Total packets processed
1723439210, 1504866, 60333824
Flow key,Count
