Epoch end timestamp,Packets processed this epoch,Total packets processed
1723438810, 1506490, 1506490
Flow key,Count
Epoch end timestamp,Packets processed this epoch,Total packets processed
1723439319, 1606625, 77388706
Flow key,Count
("", "202.21.43.188", 0, 0, 0, 0, 0),4409
("", "150.124.156.14", 0, 0, 0, 0, 0),553
("", "150.124.181.229", 0, 0, 0, 0, 0),535
("", "203.193.121.80", 0, 0, 0, 0, 0),449
("", "203.193.115.144", 0, 0, 0, 0, 0),385
("", "150.124.156.12", 0, 0, 0, 0, 0),351
("", "131.98.137.48", 0, 0, 0, 0, 0),206
("", "202.215.83.244", 0, 0, 0, 0, 0),104
Epoch end timestamp,Packets processed this epoch,Total packets processed
1723439329, 1638671, 79027377
Flow key,Count
("", "202.21.43.188", 0, 0, 0, 0, 0),3902
("", "150.124.181.229", 0, 0, 0, 0, 0),611
("", "150.124.156.14", 0, 0, 0, 0, 0),557
("", "203.193.121.80", 0, 0, 0, 0, 0),511
("", "203.193.115.144", 0, 0, 0, 0, 0),462
("", "150.124.156.12", 0, 0, 0, 0, 0),344
("", "131.98.137.48", 0, 0, 0, 0, 0),247
("", "202.215.83.244", 0, 0, 0, 0, 0),132
Epoch end timestamp,Packets processed this epoch,Total packets processed
1723439339, 1571683, 80599060
Flow key,Count
("", "202.21.43.188", 0, 0, 0, 0, 0),3981
("", "150.124.181.229", 0, 0, 0, 0, 0),456
("", "203.193.121.80", 0, 0, 0, 0, 0),430
("", "203.193.115.144", 0, 0, 0, 0, 0),383
("", "131.98.137.48", 0, 0, 0, 0, 0),192
("", "202.215.83.244", 0, 0, 0, 0, 0),145
Epoch end timestamp,Packets processed this epoch,Total packets processed
1723439349, 1614819, 82213879
Flow key,Count
("", "202.21.43.188", 0, 0, 0, 0, 0),4242
("", "150.124.156.14", 0, 0, 0, 0, 0),557
("", "203.193.121.80", 0, 0, 0, 0, 0),474
("", "150.124.181.229", 0, 0, 0, 0, 0),464
("", "203.193.115.144", 0, 0, 0, 0, 0),382
("", "131.98.137.48", 0, 0, 0, 0, 0),202
Epoch end timestamp,Packets processed this epoch,Total packets processed
1723439359, 1532999, 83746878
Flow key,Count
("", "202.21.43.188", 0, 0, 0, 0, 0),3612
("", "150.124.156.14", 0, 0, 0, 0, 0),560
("", "150.124.181.229", 0, 0, 0, 0, 0),409
("", "203.193.121.80", 0, 0, 0, 0, 0),405
("", "203.193.115.144", 0, 0, 0, 0, 0),332
("", "131.98.137.48", 0, 0, 0, 0, 0),232
Epoch end timestamp,Packets processed this epoch,Total packets processed
1723439369, 1535066, 85281944
Flow key,Count
("", "202.21.43.188", 0, 0, 0, 0, 0),3589
("", "150.124.181.229", 0, 0, 0, 0, 0),412
("", "203.193.121.80", 0, 0, 0, 0, 0),347
("", "203.193.115.144", 0, 0, 0, 0, 0),286
("", "131.98.137.48", 0, 0, 0, 0, 0),223
Epoch end timestamp,Packets processed this epoch,Total packets processed
1723439379, 1587211, 86869155
Flow key,Count
("", "202.21.43.188", 0, 0, 0, 0, 0),4368
("", "150.124.156.14", 0, 0, 0, 0, 0),562
("", "150.124.181.229", 0, 0, 0, 0, 0),500
("", "203.193.121.80", 0, 0, 0, 0, 0),476
("", "203.193.115.144", 0, 0, 0, 0, 0),409
("", "150.124.156.12", 0, 0, 0, 0, 0),254
("", "131.98.137.48", 0, 0, 0, 0, 0),249
Epoch end timestamp,Packets processed this epoch,Total packets processed
1723439389, 1497458, 88366613
Flow key,Count
("", "202.21.43.188", 0, 0, 0, 0, 0),4144
("", "150.124.181.229", 0, 0, 0, 0, 0),525
("", "150.124.156.12", 0, 0, 0, 0, 0),466
("", "203.193.121.80", 0, 0, 0, 0, 0),440
("", "203.193.115.144", 0, 0, 0, 0, 0),401
("", "131.98.137.48", 0, 0, 0, 0, 0),259
Epoch end timestamp,Packets processed this epoch,Total packets processed
1723439399, 1429937, 89796550
Flow key,Count
("", "202.21.43.188", 0, 0, 0, 0, 0),3936
("", "150.124.181.229", 0, 0, 0, 0, 0),524
("", "203.193.121.80", 0, 0, 0, 0, 0),438
("", "150.124.156.14", 0, 0, 0, 0, 0),405
("", "203.193.115.144", 0, 0, 0, 0, 0),388
("", "131.98.137.48", 0, 0, 0, 0, 0),230
Epoch end timestamp,Packets processed this epoch,Total packets processed
1723439409, 1524038, 91320588
Flow key,Count
("", "202.21.43.188", 0, 0, 0, 0, 0),4224
("", "150.124.181.229", 0, 0, 0, 0, 0),614
("", "203.193.121.80", 0, 0, 0, 0, 0),545
